Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Weston, Toronto",43.7001608,-79.5162474,Weston Lions Arena,43.69870670108964,-79.51854809647945,Skating Rink
"Weston, Toronto",43.7001608,-79.5162474,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
"Weston, Toronto",43.7001608,-79.5162474,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
"Weston, Toronto",43.7001608,-79.5162474,Popeyes Louisiana Kitchen,43.701045305368446,-79.51892076851034,Fried Chicken Joint
"Weston, Toronto",43.7001608,-79.5162474,RBC Royal Bank,43.70011465792203,-79.51703268028007,Bank
"Weston, Toronto",43.7001608,-79.5162474,Tim Hortons,43.7008152218159,-79.5116375548898,Coffee Shop
"Weston, Toronto",43.7001608,-79.5162474,Tim Hortons,43.70090969892793,-79.51169161495478,Coffee Shop
"Weston, Toronto",43.7001608,-79.5162474,Weston GO Station,43.70021244961973,-79.5133452504582,Train Station
"Weston, Toronto",43.7001608,-79.5162474,Subway,43.700943246034775,-79.51082954379928,Sandwich Place
"Weston, Toronto",43.7001608,-79.5162474,Ali Baba's,43.69995547594193,-79.51410077761379,Middle Eastern Restaurant
"Weston, Toronto",43.7001608,-79.5162474,West Lions Park,43.698465872229214,-79.51687894119398,Soccer Field
"Weston, Toronto",43.7001608,-79.5162474,Greenland Farm Supermarket,43.7016347647671,-79.51920133323222,Grocery Store
"Weston, Toronto",43.7001608,-79.5162474,EZ LaundroMat,43.69861544476084,-79.5126073425028,Laundromat
"Weston, Toronto",43.7001608,-79.5162474,Dollarama,43.701049,-79.510984,Discount Store
"Weston, Toronto",43.7001608,-79.5162474,Raymore Park,43.696247086574765,-79.51449060408332,Park
"Weston, Toronto",43.7001608,-79.5162474,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
"Weston, Toronto",43.7001608,-79.5162474,Weston Ford,43.70167144968069,-79.52210585649199,Gift Shop
"Mount Dennis, Toronto",43.6869597,-79.4895513,Super Coffee,43.68686134703151,-79.48960043952441,Coffee Shop
"Mount Dennis, Toronto",43.6869597,-79.4895513,TTC Bus #89 Weston,43.68864218563354,-79.48998320874136,Bus Line
"Mount Dennis, Toronto",43.6869597,-79.4895513,Domino's Pizza,43.68770082931296,-79.49175255098748,Pizza Place
"Mount Dennis, Toronto",43.6869597,-79.4895513,Caplan Miele Gallery,43.68641645778968,-79.48867061763234,Furniture / Home Store
"Mount Dennis, Toronto",43.6869597,-79.4895513,Caplan's Appliances,43.686268,-79.488134,Furniture / Home Store
"Mount Dennis, Toronto",43.6869597,-79.4895513,Sam and Nancy’s No Frills,43.686812,-79.483929,Grocery Store
"Mount Dennis, Toronto",43.6869597,-79.4895513,Weston Pizza & Wings,43.688296,-79.492994,Pizza Place
"Mount Dennis, Toronto",43.6869597,-79.4895513,Coffee Time,43.689527376543786,-79.4940142286444,Coffee Shop
"Mount Dennis, Toronto",43.6869597,-79.4895513,Eglinton Flats Tennis,43.68495067400644,-79.49468260217652,Tennis Court
"Steeles, Toronto",43.8161778,-79.3145378,Sanwood Park,43.817374315259094,-79.31004524230957,Playground
"Steeles, Toronto",43.8161778,-79.3145378,michael's hairstyling,43.81282309615509,-79.31215181405372,Health & Beauty Service
"L'Amoreaux, Toronto",43.799003,-79.3059669,Buddy Cafe,43.79915574729918,-79.30628040464683,Chinese Restaurant
"L'Amoreaux, Toronto",43.799003,-79.3059669,Divine Wok Restaurant,43.79910182815161,-79.3064832687378,Chinese Restaurant
"L'Amoreaux, Toronto",43.799003,-79.3059669,TTC Stop #2490/1,43.79879816893079,-79.30580165112973,Bus Stop
"L'Amoreaux, Toronto",43.799003,-79.3059669,Tim Hortons,43.80219925328931,-79.30873095989227,Coffee Shop
"L'Amoreaux, Toronto",43.799003,-79.3059669,L'Amoreaux Sports Centre,43.80300207491495,-79.30447543603285,Athletics & Sports
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Gingerman Restaurant,43.707844,-79.29558,Restaurant
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Dairy Queen,43.71037770465013,-79.29070115089417,Ice Cream Shop
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Mexitaco,43.708595,-79.2957,Mexican Restaurant
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,McDonald's,43.709283877697544,-79.29524527670384,Fast Food Restaurant
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Subway,43.70906989947632,-79.29577449163514,Sandwich Place
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Hamish's Kitchen Fish & Chips,43.71090922198756,-79.29083799058881,Diner
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Jumbo Hamburger,43.71071626330615,-79.2907994639117,Diner
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Becker's Milk & Variety,43.711719348452974,-79.29139852523804,Convenience Store
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Tom's No Frills,43.708313,-79.295954,Grocery Store
"Clairlea-Birchmount, Toronto",43.709722,-79.29083299999999,Lucky Lotto Conveniece,43.70879475993049,-79.29566470720046,Convenience Store
"Oakridge, Toronto",43.6971738,-79.2748232,Dairy Queen,43.694488962802616,-79.27699774503714,Ice Cream Shop
"Oakridge, Toronto",43.6971738,-79.2748232,Harvey's,43.69456108281205,-79.2759427181229,Restaurant
"Oakridge, Toronto",43.6971738,-79.2748232,Premium Sweet,43.695566088366604,-79.27602056051339,Dessert Shop
"Oakridge, Toronto",43.6971738,-79.2748232,Prince Supermarket,43.6946133888628,-79.27387821822384,Convenience Store
"Oakridge, Toronto",43.6971738,-79.2748232,Scotia Parkette,43.69530419850419,-79.27182589899654,Park
"Oakridge, Toronto",43.6971738,-79.2748232,TTC Stop #8555,43.700368107708485,-79.27626827086772,Bus Stop
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,Starbucks,43.708385,-79.249289,Coffee Shop
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,Subway,43.70960585066443,-79.24811998885082,Sandwich Place
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,No Frills,43.709391,-79.24814,Grocery Store
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,Tara Inn,43.70745735096787,-79.25043918907096,Pub
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,Bulk Barn,43.708699538649995,-79.25017338357856,Snack Place
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,Pizza Pizza,43.7102,-79.24284,Pizza Place
"Birchcliffe-Cliffside, Toronto",43.711110999999995,-79.248056,Eggsmart,43.707048,-79.250189,Breakfast Spot
"Cliffcrest, Toronto",43.7219387,-79.2362324,Dairy Queen,43.722757687671276,-79.23562467098236,Ice Cream Shop
"Cliffcrest, Toronto",43.7219387,-79.2362324,Dairy Queen,43.7226367,-79.2354522,Ice Cream Shop
"Cliffcrest, Toronto",43.7219387,-79.2362324,Pizza Pizza,43.722490904836995,-79.23527706203652,Pizza Place
"Cliffcrest, Toronto",43.7219387,-79.2362324,Canadian Tire,43.72100515830479,-79.23778954268072,Hardware Store
"Cliffcrest, Toronto",43.7219387,-79.2362324,Big Boy's Burger,43.721751,-79.236301,Burger Joint
"Cliffcrest, Toronto",43.7219387,-79.2362324,Dollarama,43.724705,-79.231379,Discount Store
"Ionview, Toronto",43.7359904,-79.2765146,Vienna Fine Foods,43.733638786308916,-79.27929783335928,Deli / Bodega
"Ionview, Toronto",43.7359904,-79.2765146,Maida Vale Park,43.7352718400549,-79.27720711769979,Park
"Ionview, Toronto",43.7359904,-79.2765146,R3AS,43.73445292873336,-79.27939295768738,Business Service
"Ionview, Toronto",43.7359904,-79.2765146,Bloor-Danforth Subway Line,43.7323674193891,-79.27911964507403,Metro Station
"Dorset Park, Toronto",43.7528467,-79.282067,Starbucks,43.752465,-79.276364,Coffee Shop
"Dorset Park, Toronto",43.7528467,-79.282067,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
"Dorset Park, Toronto",43.7528467,-79.282067,Kairali,43.754914739291834,-79.27694504646365,Indian Restaurant
"Dorset Park, Toronto",43.7528467,-79.282067,The Beer Store,43.7506033,-79.2768014,Beer Store
"Dorset Park, Toronto",43.7528467,-79.282067,KFC,43.752966,-79.276152,Fast Food Restaurant
"Dorset Park, Toronto",43.7528467,-79.282067,Kennedy Bowlerama,43.750512149749966,-79.27704001209094,Bowling Alley
"Dorset Park, Toronto",43.7528467,-79.282067,TechDirect,43.75273882426964,-79.27656226036426,Electronics Store
"Dorset Park, Toronto",43.7528467,-79.282067,White Shield Plaza,43.750566232551144,-79.27750444784891,Plaza
"Dorset Park, Toronto",43.7528467,-79.282067,Ardene,43.75085010220369,-79.27677453747606,Accessories Store
"Dorset Park, Toronto",43.7528467,-79.282067,Omescape Scarborough,43.754158,-79.27623,Gaming Cafe
"Bendale, Toronto",43.7535196,-79.2553355,Thomson Memorial Dog Park,43.75625331806605,-79.25329447767166,Dog Run
"Bendale, Toronto",43.7535196,-79.2553355,Top Food Supermarket,43.75239565783231,-79.25994551019312,Grocery Store
"Bendale, Toronto",43.7535196,-79.2553355,Dollarama,43.75309146859,-79.25523257557052,Discount Store
"Bendale, Toronto",43.7535196,-79.2553355,Brimley Rd & Lawrence Ave E,43.753405238864296,-79.25562478145122,Intersection
"Bendale, Toronto",43.7535196,-79.2553355,S.P Importers,43.75368885528673,-79.25359180210818,Department Store
"Bendale, Toronto",43.7535196,-79.2553355,Thomson Park Tennis Club,43.756073581682955,-79.25515299287007,Tennis Court
"Bendale, Toronto",43.7535196,-79.2553355,Scarborough Eye Associates,43.75416485927842,-79.25121868637638,Optical Shop
"Bendale, Toronto",43.7535196,-79.2553355,McDonald's,43.75184937356888,-79.2607827001242,Fast Food Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Planet Fitness North Scarborough,43.824095167666584,-79.30141064389495,Gym
"Milliken, Toronto",43.8231743,-79.3017626,Kenny's Noodles 聯記麵家,43.82448380501352,-79.30054153514435,Hong Kong Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Deer Garden Signatures 鹿園魚湯米線,43.821897657501694,-79.29885716994849,Noodle House
"Milliken, Toronto",43.8231743,-79.3017626,Nichiban Sushi,43.82317192294473,-79.30606385781363,Sushi Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Aka-Oni Izakaya,43.82237214320176,-79.2989053275379,Japanese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Sun's Kitchen 拉麵王,43.82528196225521,-79.3062311491336,Chinese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Allan's Pastry Shop,43.82095334214028,-79.30456380774818,Bakery
"Milliken, Toronto",43.8231743,-79.3017626,Uncle Tetsu's Japanese Cheesecake,43.82514981774983,-79.30595353178391,Bakery
"Milliken, Toronto",43.8231743,-79.3017626,New Northern Dumplings 新北方餃子館,43.82188620641615,-79.29875110670439,Dumpling Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Kim Po Vietnamese Cuisine - 金寶越南美食,43.823292440940705,-79.30525733923614,Vietnamese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Fish Ball Place 真之味小食屋,43.82528995652917,-79.30620224302437,Snack Place
"Milliken, Toronto",43.8231743,-79.3017626,Tim Hortons,43.8254231,-79.2977866,Coffee Shop
"Milliken, Toronto",43.8231743,-79.3017626,Pacific Heritage Town 太古民族村,43.825796358968816,-79.30624186992645,Miscellaneous Shop
"Milliken, Toronto",43.8231743,-79.3017626,RBC Royal Bank,43.825195488142434,-79.29957477655923,Bank
"Milliken, Toronto",43.8231743,-79.3017626,Brothers Bakery 兄弟餅店,43.8254433465709,-79.30698442374765,Bakery
"Milliken, Toronto",43.8231743,-79.3017626,Tak Fu Seafood Restaurant 德福點心皇,43.822633229713155,-79.29895769982762,Chinese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Fat Ninja Bite,43.82304305926544,-79.30644617237664,Japanese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Ga Bin Korean Restaurant,43.8224750799657,-79.29904372607609,Korean Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Petro-Canada,43.823847,-79.306098,Gas Station
"Milliken, Toronto",43.8231743,-79.3017626,東東蛋卷皇 Tung Tung Dan Quen King Ltd.,43.82613972069805,-79.30460230249426,Asian Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Ming's Noodle Cafe 明記粥麵茶餐廳,43.82094029919441,-79.30535577122623,Hong Kong Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Real Fruit Bubble Tea 真果茶坊,43.82548293333651,-79.3058469488207,Bubble Tea Shop
"Milliken, Toronto",43.8231743,-79.3017626,Papa Chang's Express,43.825612253421184,-79.30634093652581,Taiwanese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Wendy’s,43.825438368881265,-79.29770573973656,Fast Food Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Lychee Bay Cuisine 荔枝灣,43.825232139581765,-79.29870929713242,Chinese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Silver Star Bbq,43.82268,-79.30068,BBQ Joint
"Milliken, Toronto",43.8231743,-79.3017626,Max Sports,43.82395494454957,-79.30285203505467,Sporting Goods Shop
"Milliken, Toronto",43.8231743,-79.3017626,Verdant Garden Chinese Restaurant 翠苑,43.82283436642583,-79.30083237476724,Cantonese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Yi Fang Taiwan Fruit Tea 一芳水果茶,43.821981,-79.298863,Bubble Tea Shop
"Milliken, Toronto",43.8231743,-79.3017626,Silverstar Food Court 國際美食廣場,43.822018222616194,-79.29880784326527,Food Court
"Milliken, Toronto",43.8231743,-79.3017626,New Canton Kitchen 廣東小炒,43.82182011805523,-79.29868273765992,Chinese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Fishman Village 漁家灯火,43.825627,-79.299381,Seafood Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Aqua Inspiration,43.821485761696664,-79.30549898959309,Pet Store
"Milliken, Toronto",43.8231743,-79.3017626,Club Kennedy,43.821916,-79.305883,Food & Drink Shop
"Milliken, Toronto",43.8231743,-79.3017626,Japanese Express 櫻花日本料理,43.82561059140757,-79.30609703063965,Japanese Restaurant
"Milliken, Toronto",43.8231743,-79.3017626,Windsor Fine Bakeries,43.825862,-79.304985,Bakery
"Milliken, Toronto",43.8231743,-79.3017626,Fuji Optical,43.82542482326823,-79.30635452270508,Optical Shop
"Milliken, Toronto",43.8231743,-79.3017626,Pacific Mall 太古廣場,43.82615241184529,-79.30631160736084,Shopping Mall
"Milliken, Toronto",43.8231743,-79.3017626,Watami Sushi & Grill,43.82675808009007,-79.30524661272341,Japanese Restaurant
"Rouge, Toronto",43.8049304,-79.1658374,Dean Park,43.80436379110694,-79.16915938899648,Park
"Rouge, Toronto",43.8049304,-79.1658374,Paul's Breakfast & Burgers,43.80383471735262,-79.1698247978354,Fast Food Restaurant
"Malvern, Toronto",43.8091955,-79.2217008,Shoppers Drug Mart,43.80961,-79.222729,Pharmacy
"Malvern, Toronto",43.8091955,-79.2217008,Subway,43.80696135653615,-79.22147584563703,Sandwich Place
"Malvern, Toronto",43.8091955,-79.2217008,Pizza Hut,43.80832603333603,-79.2206160906872,Pizza Place
"Malvern, Toronto",43.8091955,-79.2217008,Pizza Pizza,43.80661280665735,-79.2212426662445,Pizza Place
"Malvern, Toronto",43.8091955,-79.2217008,Shoppers Drug Mart,43.8064889218881,-79.2230236530304,Pharmacy
"Malvern, Toronto",43.8091955,-79.2217008,Malvern Arena,43.808593521938036,-79.21663377206129,Skating Rink
"Malvern, Toronto",43.8091955,-79.2217008,KFC,43.806811867682626,-79.22078609079313,Fast Food Restaurant
"Malvern, Toronto",43.8091955,-79.2217008,Francois' No Frills,43.808416,-79.22352,Grocery Store
"Malvern, Toronto",43.8091955,-79.2217008,Circle K,43.808096566480764,-79.2204486130208,Convenience Store
"Malvern, Toronto",43.8091955,-79.2217008,McDonald's,43.8062366,-79.2215593,Fast Food Restaurant
"Malvern, Toronto",43.8091955,-79.2217008,Real Fruit Bubble Tea 真果茶坊,43.80670914169484,-79.22275865163135,Bubble Tea Shop
"Malvern, Toronto",43.8091955,-79.2217008,Telfer park,43.80730965369703,-79.22640323638916,Park
"Highland Creek, Toronto",43.7901172,-79.1733344,Highland Creek,43.790281030437924,-79.17370319366455,Neighborhood
"Highland Creek, Toronto",43.7901172,-79.1733344,Vloga Inc,43.790138662,-79.1791749,IT Services
"Morningside, Toronto",43.7826012,-79.2049579,Morningside Park,43.786545739068686,-79.20532166956865,Park
"Morningside, Toronto",43.7826012,-79.2049579,Food Basics,43.78418291265754,-79.20378863812857,Supermarket
"Morningside, Toronto",43.7826012,-79.2049579,Subway,43.78400297367862,-79.20462770109486,Sandwich Place
"Morningside, Toronto",43.7826012,-79.2049579,The Beer Store,43.7839039,-79.2048998,Beer Store
"Morningside, Toronto",43.7826012,-79.2049579,Tim Hortons,43.7806719,-79.2057164,Coffee Shop
"Morningside, Toronto",43.7826012,-79.2049579,Dollarama,43.783187,-79.202538,Discount Store
"Morningside, Toronto",43.7826012,-79.2049579,Shoppers Drug Mart,43.780599,-79.205009,Pharmacy
"Morningside, Toronto",43.7826012,-79.2049579,Wendy’s,43.78327147889442,-79.20439302921295,Fast Food Restaurant
"Morningside, Toronto",43.7826012,-79.2049579,Tim Hortons,43.7832509827786,-79.2044010758399,Coffee Shop
"Morningside, Toronto",43.7826012,-79.2049579,Daisy Mart,43.78371114552573,-79.20453155788482,Convenience Store
"Morningside, Toronto",43.7826012,-79.2049579,La Prep,43.7804278557511,-79.20504939039861,Café
"Morningside, Toronto",43.7826012,-79.2049579,Seven Oaks Park,43.78654962830697,-79.20533328583764,Park
"Morningside, Toronto",43.7826012,-79.2049579,Bell World,43.78342,-79.19959,Mobile Phone Shop
"West Hill, Toronto",43.7689144,-79.1872905,Chick-N-Joy,43.76875171771289,-79.18798174616069,Fried Chicken Joint
"West Hill, Toronto",43.7689144,-79.1872905,LCBO,43.77146181777272,-79.18438374996185,Liquor Store
"West Hill, Toronto",43.7689144,-79.1872905,Bulk Barn,43.77134173380578,-79.1843408346176,Food & Drink Shop
"West Hill, Toronto",43.7689144,-79.1872905,Little Caesars Pizza,43.76904597684398,-79.18438601716002,Pizza Place
"West Hill, Toronto",43.7689144,-79.1872905,Booster Juice,43.77066813,-79.18415042,Smoothie Shop
"West Hill, Toronto",43.7689144,-79.1872905,Swiss Chalet,43.76812209738294,-79.19049329250134,Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,Sunset Grill,43.77231854994461,-79.18490011736371,Breakfast Spot
"West Hill, Toronto",43.7689144,-79.1872905,Shoppers Drug Mart,43.770282,-79.185012,Pharmacy
"West Hill, Toronto",43.7689144,-79.1872905,The Beer Store,43.769793,-79.1875054,Beer Store
"West Hill, Toronto",43.7689144,-79.1872905,Shoeless Joe's,43.768891580866935,-79.18585091829299,Sports Bar
"West Hill, Toronto",43.7689144,-79.1872905,KFC,43.7689,-79.1856,Fast Food Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,Starbucks,43.770281,-79.185016,Coffee Shop
"West Hill, Toronto",43.7689144,-79.1872905,TD Canada Trust,43.770997118312,-79.18599759390418,Bank
"West Hill, Toronto",43.7689144,-79.1872905,Pizza Hut,43.770455,-79.1861572,Pizza Place
"West Hill, Toronto",43.7689144,-79.1872905,RBC Royal Bank,43.76678992471017,-79.19115118872593,Bank
"West Hill, Toronto",43.7689144,-79.1872905,Subway,43.771828795899665,-79.18501631588651,Sandwich Place
"West Hill, Toronto",43.7689144,-79.1872905,Dollarama,43.771085,-79.184288,Discount Store
"West Hill, Toronto",43.7689144,-79.1872905,Tim Hortons,43.7698137,-79.1869756,Coffee Shop
"West Hill, Toronto",43.7689144,-79.1872905,Taste Of Greek Cuisine,43.768259,-79.189608,Greek Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,McDonald's,43.76833410355284,-79.18828754919781,Fast Food Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,Food Basics,43.770184072629206,-79.18485161662375,Supermarket
"West Hill, Toronto",43.7689144,-79.1872905,Pizza Pizza,43.7684131598454,-79.18792963027954,Pizza Place
"West Hill, Toronto",43.7689144,-79.1872905,Joseph's No Frills,43.769591,-79.187669,Grocery Store
"West Hill, Toronto",43.7689144,-79.1872905,Taco Bell,43.76897348406054,-79.18572339221208,Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,Lawrence Ave E & Kingston Rd,43.767704,-79.18949,Intersection
"West Hill, Toronto",43.7689144,-79.1872905,National Thrift,43.76799932703117,-79.19024597235247,Thrift / Vintage Store
"West Hill, Toronto",43.7689144,-79.1872905,Eggsmart,43.7678,-79.190466,Breakfast Spot
"West Hill, Toronto",43.7689144,-79.1872905,Convenience Plus,43.76932738615917,-79.18344497680664,Convenience Store
"West Hill, Toronto",43.7689144,-79.1872905,The Source,43.7708418560167,-79.18445509436405,Electronics Store
"West Hill, Toronto",43.7689144,-79.1872905,Pita Land,43.7714507457918,-79.18529812721859,Greek Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,Big Bite Burrito,43.766299084470795,-79.19071980583941,Mexican Restaurant
"West Hill, Toronto",43.7689144,-79.1872905,Woburn Medical Centre,43.766631153138455,-79.19228553771973,Medical Center
"West Hill, Toronto",43.7689144,-79.1872905,Kal Tire,43.772666,-79.184443,Automotive Shop
"Woburn, Toronto",43.7598243,-79.2252908,GoodLife Fitness Scarborough Cedarbrae Mall,43.759389,-79.226409,Gym
"Woburn, Toronto",43.7598243,-79.2252908,Shoppers Drug Mart,43.759825,-79.225268,Pharmacy
"Woburn, Toronto",43.7598243,-79.2252908,Staples Cedarbrae,43.75985062378836,-79.22833463006761,Paper / Office Supplies Store
"Woburn, Toronto",43.7598243,-79.2252908,Pizza Pizza,43.75932071091761,-79.22492870220871,Pizza Place
"Woburn, Toronto",43.7598243,-79.2252908,RBC Royal Bank,43.76014851055445,-79.2249077525873,Bank
"Woburn, Toronto",43.7598243,-79.2252908,A&W,43.761066,-79.22529,Fast Food Restaurant
"Woburn, Toronto",43.7598243,-79.2252908,TD Canada Trust,43.761520179662746,-79.22655679285526,Bank
"Woburn, Toronto",43.7598243,-79.2252908,Subway,43.75930749288571,-79.22405711589761,Sandwich Place
"Woburn, Toronto",43.7598243,-79.2252908,Dollarama,43.760947,-79.224015,Discount Store
"Woburn, Toronto",43.7598243,-79.2252908,Pho Dau Bo,43.7612856747122,-79.22516959510128,Vietnamese Restaurant
"Woburn, Toronto",43.7598243,-79.2252908,The Beer Store,43.7597137,-79.225487,Beer Store
"Woburn, Toronto",43.7598243,-79.2252908,Tim Hortons,43.7578133126944,-79.22844171524048,Coffee Shop
"Woburn, Toronto",43.7598243,-79.2252908,Winners,43.7580795,-79.2275447,Department Store
"Woburn, Toronto",43.7598243,-79.2252908,"Toys""R""Us",43.758088385161216,-79.22728700124864,Toy / Game Store
"Woburn, Toronto",43.7598243,-79.2252908,KFC,43.7588,-79.2273,Fast Food Restaurant
"Woburn, Toronto",43.7598243,-79.2252908,Walmart,43.75824507972237,-79.22906638024047,Big Box Store
"Woburn, Toronto",43.7598243,-79.2252908,Tim Hortons,43.7600275806821,-79.2265453934669,Coffee Shop
"Woburn, Toronto",43.7598243,-79.2252908,Canadian Tire,43.758451386632125,-79.2265225398945,Hardware Store
"Woburn, Toronto",43.7598243,-79.2252908,Burger King,43.7593824,-79.2256073,Fast Food Restaurant
"Woburn, Toronto",43.7598243,-79.2252908,Soon Lee Supermarket,43.7605247720209,-79.2247855024435,Grocery Store
"Woburn, Toronto",43.7598243,-79.2252908,Gamestop,43.758683530734665,-79.22779265175178,Electronics Store
"Woburn, Toronto",43.7598243,-79.2252908,Hakim Optical,43.75954012,-79.22896401,Optical Shop
"Woburn, Toronto",43.7598243,-79.2252908,McDonald's,43.757214,-79.229246,Fast Food Restaurant
"Woburn, Toronto",43.7598243,-79.2252908,Dollarama,43.757824,-79.228572,Discount Store
"Eglinton East, Toronto",43.7394646,-79.2320997,Anjappar Authentic Chettinadu Restaurant,43.741592093369114,-79.22679861121233,Indian Restaurant
"Eglinton East, Toronto",43.7394646,-79.2320997,Dairy Queen,43.73950592131142,-79.23689366388604,Ice Cream Shop
"Eglinton East, Toronto",43.7394646,-79.2320997,Dairy Queen,43.7395802,-79.2369911,Ice Cream Shop
"Eglinton East, Toronto",43.7394646,-79.2320997,Subway,43.738283828941434,-79.236792129192,Sandwich Place
"Eglinton East, Toronto",43.7394646,-79.2320997,Swiss Chalet,43.740393078236075,-79.23280219143186,Restaurant
"Eglinton East, Toronto",43.7394646,-79.2320997,Eglinton GO Station,43.739701465456726,-79.23228116650037,Train Station
"Scarborough Village, Toronto",43.7437422,-79.2116324,The Olde Stone Cottage Pub,43.74691186455061,-79.20902792003808,Pub
"Scarborough Village, Toronto",43.7437422,-79.2116324,GoodLife Fitness Scarborough Kingston and Eglinton,43.741417,-79.215242,Gym
"Scarborough Village, Toronto",43.7437422,-79.2116324,Starbucks,43.742814,-79.216416,Coffee Shop
"Scarborough Village, Toronto",43.7437422,-79.2116324,McDonald's,43.743260826143874,-79.21506393214176,Fast Food Restaurant
"Scarborough Village, Toronto",43.7437422,-79.2116324,Tim Hortons,43.74418107087957,-79.21598687767982,Coffee Shop
"Scarborough Village, Toronto",43.7437422,-79.2116324,Markington Square,43.74270175812357,-79.21371944893411,Shopping Mall
"Scarborough Village, Toronto",43.7437422,-79.2116324,Metro Pharmacy,43.742951088631926,-79.21676599653438,Pharmacy
"Scarborough Village, Toronto",43.7437422,-79.2116324,Dollarama,43.743592,-79.214634,Discount Store
"Scarborough Village, Toronto",43.7437422,-79.2116324,Phoenix Pan Asian Cuisine,43.74613,-79.209647,Chinese Restaurant
"Guildwood, Toronto",43.7552251,-79.1982293,Guildwood GO Station,43.754976871435844,-79.19837243831087,Train Station
"Guildwood, Toronto",43.7552251,-79.1982293,U-Haul Neighborhood Dealer,43.7562070660306,-79.19909437180013,Storage Facility
"Guildwood, Toronto",43.7552251,-79.1982293,Greenvale,43.756564623990926,-79.1992428928434,Baseball Field
"Guildwood, Toronto",43.7552251,-79.1982293,VIA Rail Guildwood,43.75506979950294,-79.1980143375963,Train Station
"Guildwood, Toronto",43.7552251,-79.1982293,Dream Touch Spa,43.759,-79.1985,Spa
"Guildwood, Toronto",43.7552251,-79.1982293,Pool Mates Pool & Hot Tub Inc.,43.7593442857143,-79.1971257142857,Miscellaneous Shop
